'sample #','MLII','V2'
3759,1006,1071
3760,1002,1068
3761,999,1064
3762,994,1061
3763,989,1056
3764,984,1050
3765,979,1050
3766,977,1047
3767,976,1047
3768,973,1042
3769,970,1038
3770,967,1034
3771,964,1036
3772,966,1033
3773,964,1035
3774,964,1033
3775,962,1029
3776,962,1028
3777,959,1027
3778,962,1027
3779,963,1029
3780,962,1027
3781,959,1029
3782,960,1025
3783,958,1027
3784,958,1026
3785,960,1027
3786,962,1027
3787,961,1024
3788,959,1022
3789,959,1022
3790,962,1026
3791,963,1027
3792,965,1029
3793,964,1026
3794,962,1024
3795,961,1025
3796,964,1029
3797,965,1027
3798,967,1028
3799,966,1026
3800,965,1028
3801,965,1033
3802,965,1036
3803,966,1034
3804,968,1035
3805,966,1032
3806,964,1030
3807,966,1029
3808,968,1033
3809,970,1034
3810,968,1034
3811,969,1033
3812,969,1030
3813,968,1033
3814,967,1035
3815,970,1038
3816,970,1037
3817,969,1034
3818,966,1031
3819,964,1033
3820,965,1035
3821,966,1036
3822,966,1033
3823,965,1032
3824,962,1030
3825,964,1030
3826,966,1032
3827,969,1032
3828,970,1034
3829,968,1031
3830,965,1030
3831,963,1029
3832,963,1031
3833,964,1030
3834,962,1028
3835,962,1025
3836,958,1025
3837,960,1025
3838,961,1027
3839,961,1029
3840,960,1026
3841,957,1024
3842,957,1021
3843,956,1022
3844,956,1023
3845,958,1023
3846,957,1024
3847,956,1021
3848,954,1017
3849,952,1019
3850,952,1018
3851,955,1019
3852,955,1021
3853,950,1019
3854,952,1016
3855,951,1019
3856,952,1018
3857,955,1019
3858,953,1019
3859,951,1015
3860,949,1017
3861,947,1017
3862,950,1017
3863,950,1018
3864,951,1017
3865,949,1017
3866,949,1014
3867,948,1016
3868,948,1019
3869,948,1019
3870,949,1019
3871,950,1017
3872,948,1013
3873,948,1016
3874,951,1017
3875,954,1019
3876,954,1018
3877,956,1015
3878,957,1014
3879,957,1014
3880,961,1016
3881,963,1017
3882,962,1017
3883,965,1017
3884,965,1016
3885,963,1018
3886,966,1020
3887,970,1022
3888,974,1022
3889,970,1018
3890,969,1018
3891,968,1017
3892,972,1021
3893,975,1021
3894,973,1020
3895,970,1016
3896,967,1014
3897,963,1013
3898,961,1013
3899,962,1013
3900,962,1011
3901,960,1007
3902,962,1004
3903,962,1007
3904,963,1014
3905,961,1019
3906,960,1022
3907,955,1020
3908,952,1021
3909,949,1017
3910,949,1021
3911,950,1020
3912,947,1018
3913,944,1018
3914,942,1014
3915,939,1014
3916,942,1016
3917,943,1018
3918,940,1015
3919,938,1013
3920,936,1010
3921,935,1010
3922,939,1011
3923,939,1013
3924,939,1016
3925,938,1014
3926,936,1013
3927,936,1015
3928,936,1017
3929,939,1017
3930,938,1019
3931,941,1016
3932,938,1014
3933,937,1015
3934,937,1018
3935,938,1019
3936,938,1019
3937,938,1015
3938,936,1014
3939,934,1018
3940,930,1019
3941,922,1019
3942,911,1016
3943,908,1011
3944,911,1012
3945,922,1019
3946,940,1028
3947,966,1036
3948,1014,1051
3949,1080,1078
3950,1147,1115
3951,1210,1162
3952,1267,1202
3953,1314,1244
3954,1340,1281
3955,1348,1303
3956,1328,1302
3957,1274,1279
3958,1190,1228
3959,1101,1154
3960,1024,1071
3961,964,1001
3962,930,956
3963,915,939
3964,914,944
3965,923,960
3966,940,977
3967,954,999
3968,957,1016
3969,952,1028
3970,947,1033
3971,945,1030
3972,943,1028
3973,943,1023
3974,941,1021
3975,942,1024
3976,941,1025
3977,939,1027
3978,936,1026
3979,934,1024
3980,933,1020
3981,930,1020
3982,933,1024
3983,932,1026
3984,932,1023
3985,931,1021
3986,930,1021
3987,930,1021
3988,929,1023
3989,930,1025
3990,932,1024
3991,928,1025
3992,927,1021
3993,926,1021
3994,927,1025
3995,930,1025
3996,930,1024
3997,930,1023
3998,930,1023
3999,930,1026
4000,929,1024
4001,933,1028
4002,931,1027
4003,932,1024
4004,930,1023
4005,930,1025
4006,931,1027
4007,933,1030
4008,935,1028
4009,934,1028
4010,933,1025
4011,933,1026
4012,936,1029
4013,938,1032
4014,938,1033
4015,939,1033
4016,938,1030
4017,937,1031
4018,941,1034
4019,943,1038
4020,948,1035
4021,947,1038
4022,947,1037
4023,949,1040
4024,951,1042
4025,956,1043
4026,957,1046
4027,955,1045
4028,959,1045
4029,963,1047
4030,966,1051
4031,970,1054
4032,973,1057
4033,974,1056
4034,977,1058
4035,981,1062
4036,987,1064
4037,989,1064
4038,993,1064
4039,995,1067
4040,997,1068
4041,1001,1072
4042,1004,1075
4043,1010,1077
4044,1012,1081
4045,1014,1079
4046,1016,1080
4047,1018,1082
4048,1021,1084
4049,1025,1088
4050,1028,1090
4051,1030,1088
4052,1029,1086
4053,1030,1092
4054,1033,1091
4055,1035,1096
4056,1033,1094
4057,1033,1095
4058,1033,1093
4059,1029,1095
4060,1031,1093
4061,1031,1095
4062,1030,1091
4063,1026,1088
4064,1020,1086
4065,1017,1084
4066,1014,1084
4067,1014,1082
4068,1009,1079
4069,1004,1075
4070,999,1068
4071,991,1069
4072,993,1065
4073,990,1064
4074,986,1062
4075,980,1055
4076,977,1050
4077,975,1046
4078,977,1049
4079,974,1046
4080,972,1046
4081,970,1041
4082,967,1036
4083,965,1037
4084,965,1036
4085,966,1037
4086,965,1037
4087,966,1033
4088,962,1031
4089,962,1030
4090,962,1033
4091,961,1033
4092,963,1034
4093,963,1029
4094,959,1027
4095,957,1030
4096,958,1032
4097,959,1029
4098,962,1030
4099,961,1029
4100,961,1028
4101,958,1029
4102,960,1031
4103,963,1031
4104,962,1031
4105,964,1032
4106,962,1029
4107,961,1029
4108,965,1033
4109,966,1033
4110,967,1036
4111,965,1030
4112,965,1030
4113,964,1033
4114,965,1033
4115,968,1037
4116,968,1037
4117,967,1033
4118,967,1033
4119,966,1036
4120,969,1039
4121,968,1039
4122,970,1037
4123,972,1036
4124,971,1033
4125,969,1036
4126,970,1040
4127,973,1041
4128,975,1040
4129,972,1040
4130,969,1037
4131,970,1036
4132,970,1040
4133,972,1038
4134,971,1040
4135,969,1037
4136,969,1034
4137,968,1036
4138,969,1039
4139,972,1041
4140,972,1040
4141,971,1038
4142,967,1036
4143,965,1035
4144,965,1037
4145,969,1038
4146,968,1037
4147,966,1034
4148,962,1033
4149,960,1033
4150,960,1035
4151,965,1036
4152,965,1033
4153,963,1035
4154,961,1030
4155,961,1028
4156,960,1032
4157,960,1031
4158,962,1029
4159,958,1030
4160,955,1026
4161,956,1025
4162,955,1028
4163,957,1027
4164,957,1026
4165,955,1026
4166,950,1021
4167,953,1024
4168,952,1024
4169,953,1026
4170,954,1025
4171,953,1021
4172,950,1020
4173,950,1020
4174,950,1022
4175,953,1023
4176,952,1024
4177,950,1020
4178,949,1017
4179,948,1020
4180,950,1020
4181,951,1021
4182,951,1024
4183,950,1019
4184,947,1018
4185,944,1018
4186,948,1022
4187,949,1021
4188,950,1020
4189,949,1019
4190,947,1016
4191,944,1016
4192,946,1018
4193,948,1019
4194,946,1019
4195,947,1016
4196,945,1017
4197,944,1019
4198,949,1017
4199,950,1019
4200,955,1019
4201,954,1017
4202,957,1016
4203,959,1019
4204,961,1021
4205,962,1021
4206,962,1022
4207,962,1019
4208,962,1017
4209,961,1018
4210,966,1023
4211,968,1023
4212,968,1024
4213,967,1020
4214,967,1016
4215,966,1017
4216,970,1019
4217,972,1024
4218,972,1021
4219,970,1021
4220,966,1018
4221,966,1019
4222,964,1018
4223,965,1017
4224,961,1014
4225,958,1012
4226,958,1008
4227,957,1010
4228,962,1010
4229,963,1013
4230,961,1018
4231,957,1018
4232,952,1020
4233,953,1020
4234,951,1023
4235,948,1023
4236,948,1025
4237,945,1020
4238,941,1019
4239,939,1018
4240,941,1017
4241,940,1017
4242,938,1017
4243,935,1015
4244,935,1013
4245,933,1011
4246,934,1015
4247,936,1017
4248,935,1016
4249,932,1014
4250,932,1012
4251,929,1014
4252,931,1015
4253,933,1014
4254,935,1017
4255,931,1015
4256,931,1013
4257,932,1015
4258,933,1015
4259,935,1017
4260,935,1017
4261,933,1016
4262,932,1013
4263,932,1016
4264,933,1015
4265,933,1016
4266,931,1017
4267,926,1015
4268,914,1012
4269,899,1010
4270,895,1010
4271,898,1010
4272,905,1013
4273,917,1018
4274,928,1022
4275,952,1031
4276,995,1043
4277,1061,1065
4278,1130,1099
4279,1199,1142
4280,1262,1187
4281,1318,1241
4282,1362,1293
4283,1378,1329
4284,1365,1336
4285,1312,1310
4286,1222,1253
4287,1113,1171
4288,1019,1082
4289,958,1009
4290,926,958
4291,917,936
4292,915,935
4293,920,949
4294,935,971
4295,953,995
4296,960,1013
4297,956,1024
4298,947,1028
4299,944,1025
4300,941,1027
4301,943,1026
4302,941,1024
4303,940,1021
4304,936,1020
4305,935,1022
4306,931,1020
4307,932,1021
4308,928,1020
4309,929,1018
4310,926,1019
4311,926,1018
4312,927,1023
4313,927,1022
4314,924,1019
4315,926,1019
4316,924,1017
4317,923,1018
4318,923,1020
4319,925,1020
4320,925,1022
4321,925,1022
4322,923,1019
4323,921,1020
4324,925,1022
4325,926,1023
4326,924,1023
4327,925,1022
4328,924,1021
4329,924,1023
4330,926,1023
4331,927,1024
4332,927,1025
4333,927,1025
4334,926,1022
4335,926,1024
4336,929,1026
4337,931,1027
4338,930,1027
4339,930,1026
4340,930,1023
4341,929,1027
4342,931,1027
4343,934,1030
4344,935,1029
4345,935,1029
4346,935,1028
4347,936,1029
4348,937,1031
4349,941,1035
4350,943,1033
4351,944,1032
4352,942,1034
4353,944,1035
4354,947,1038
4355,951,1042
4356,955,1042
4357,955,1041
4358,956,1039
4359,959,1041
4360,964,1046
4361,967,1048
4362,971,1050
4363,972,1050
4364,972,1053
4365,976,1056
4366,982,1061
4367,985,1063
4368,989,1065
4369,992,1065
4370,996,1065
4371,995,1067
4372,1000,1073
4373,1004,1076
4374,1009,1080
4375,1011,1078
4376,1013,1078
4377,1016,1079
4378,1020,1083
4379,1022,1086
4380,1026,1087
4381,1027,1088
4382,1029,1084
4383,1029,1090
4384,1031,1093
4385,1033,1094
4386,1032,1094
4387,1035,1092
4388,1032,1090
4389,1033,1091
4390,1033,1093
4391,1034,1092
4392,1031,1089
4393,1029,1084
4394,1025,1083
4395,1017,1082
4396,1019,1083
4397,1014,1081
4398,1012,1077
4399,1008,1073
4400,1000,1069
4401,995,1067
4402,990,1066
4403,990,1064
4404,985,1062
4405,980,1056
4406,977,1050
4407,971,1050
4408,969,1047
4409,970,1048
4410,966,1044
4411,966,1038
4412,962,1036
4413,957,1035
4414,959,1035
4415,957,1035
4416,956,1034
4417,955,1031
4418,953,1028
4419,953,1026
4420,953,1026
4421,953,1027
4422,950,1026
4423,953,1025
4424,951,1023
4425,951,1027
4426,951,1028
4427,955,1028
4428,952,1027
4429,954,1025
4430,952,1023
4431,951,1025
4432,953,1028
4433,956,1028
4434,954,1027
4435,955,1026
4436,953,1026
4437,952,1028
4438,952,1029
4439,956,1031
4440,957,1030
4441,959,1027
4442,956,1027
4443,955,1028
4444,957,1031
4445,959,1032
4446,957,1034
4447,959,1032
4448,957,1031
4449,959,1031
4450,960,1032
4451,962,1034
4452,959,1035
4453,961,1034
4454,959,1032
4455,957,1034
4456,961,1035
4457,960,1036
4458,963,1036
4459,963,1034
4460,959,1031
4461,958,1033
4462,961,1037
4463,960,1034
4464,961,1036
4465,959,1033
4466,957,1033
4467,956,1033
4468,958,1034
4469,959,1034
4470,956,1033
4471,956,1030
4472,954,1027
4473,952,1028
4474,955,1030
4475,955,1031
4476,957,1032
4477,954,1027
4478,951,1025
4479,952,1025
4480,949,1027
4481,952,1026
4482,953,1025
4483,948,1021
4484,946,1021
4485,948,1022
4486,947,1021
4487,947,1021
4488,947,1022
4489,943,1020
4490,941,1016
4491,944,1018
4492,943,1020
4493,944,1019
4494,943,1020
4495,943,1016
4496,941,1015
4497,940,1016
4498,940,1017
4499,942,1018
4500,943,1019
4501,939,1015
4502,939,1012
4503,938,1015
4504,941,1016
4505,940,1017
4506,942,1015
4507,943,1017
4508,941,1014
4509,938,1013
4510,941,1013
4511,940,1014
4512,942,1016
4513,941,1012
4514,940,1012
4515,940,1013
4516,940,1014
4517,943,1016
4518,940,1014
4519,939,1012
4520,938,1010
4521,937,1012
4522,940,1013
4523,942,1013
4524,944,1015
4525,942,1013
4526,941,1010
4527,942,1014
4528,945,1013
4529,950,1013
4530,953,1014
4531,953,1012
4532,953,1013
4533,953,1013
4534,953,1016
4535,958,1017
4536,958,1018
4537,959,1016
4538,960,1014
4539,959,1016
4540,964,1016
4541,964,1016
4542,964,1018
4543,966,1016
4544,966,1014
4545,963,1016
4546,965,1017
4547,962,1017
4548,963,1015
4549,959,1014
4550,957,1010
4551,952,1007
4552,952,1005
4553,952,1004
4554,953,1005
4555,955,1003
4556,956,1006
4557,953,1011
4558,952,1017
4559,951,1020
4560,948,1019
4561,945,1015
4562,942,1012
4563,939,1013
4564,939,1015
4565,940,1014
4566,937,1013
4567,936,1012
4568,932,1008
4569,931,1012
4570,929,1012
4571,932,1010
4572,931,1007
4573,928,1007
4574,928,1007
4575,929,1007
4576,928,1008
4577,929,1012
4578,929,1011
4579,928,1010
4580,929,1007
4581,927,1009
4582,927,1012
4583,929,1013
4584,929,1011
4585,929,1011
4586,926,1007
4587,925,1008
4588,929,1009
4589,931,1012
4590,928,1010
4591,928,1009
4592,926,1008
4593,926,1010
4594,926,1010
4595,924,1013
4596,913,1009
4597,899,1005
4598,891,1001
4599,893,1001
4600,906,1007
4601,922,1017
4602,940,1024
4603,980,1032
4604,1039,1051
4605,1114,1086
4606,1189,1135
4607,1257,1185
4608,1317,1235
4609,1356,1283
4610,1374,1317
4611,1365,1330
4612,1317,1311
4613,1227,1254
4614,1114,1163
4615,1013,1063
4616,946,986
4617,917,940
4618,911,924
4619,911,931
4620,915,946
4621,928,964
4622,942,985
4623,948,1004
4624,946,1020
4625,940,1026
4626,937,1024
4627,934,1020
4628,933,1015
4629,929,1018
4630,930,1020
4631,931,1022
4632,930,1017
4633,924,1014
4634,923,1013
4635,921,1014
4636,921,1017
4637,921,1015
4638,922,1015
4639,920,1013
4640,917,1013
4641,918,1013
4642,917,1016
4643,920,1018
4644,921,1017
4645,919,1016
4646,916,1013
4647,917,1014
4648,918,1017
4649,921,1021
4650,920,1018
4651,917,1017
4652,916,1016
4653,917,1017
4654,921,1018
4655,921,1020
4656,920,1021
4657,920,1017
4658,918,1016
4659,920,1018
4660,920,1022
4661,925,1024
4662,924,1022
4663,925,1020
4664,924,1021
4665,921,1021
4666,924,1025
4667,929,1027
4668,930,1026
4669,933,1025
4670,932,1022
4671,929,1027
4672,933,1031
4673,936,1033
4674,938,1031
4675,938,1029
4676,940,1031
4677,941,1033
4678,945,1039
4679,951,1039
4680,953,1042
4681,952,1041
4682,955,1043
4683,959,1043
4684,964,1050
4685,970,1050
4686,972,1056
4687,974,1055
4688,977,1054
4689,980,1058
4690,986,1060
4691,989,1064
4692,993,1067
4693,996,1066
4694,997,1068
4695,999,1070
4696,1004,1075
4697,1009,1076
4698,1009,1078
4699,1011,1077
4700,1015,1078
4701,1015,1081
4702,1021,1084
4703,1024,1087
4704,1025,1086
4705,1025,1087
4706,1026,1087
4707,1028,1087
4708,1029,1089
4709,1030,1092
4710,1028,1089
4711,1027,1088
4712,1025,1084
4713,1022,1083
4714,1021,1084
4715,1019,1082
4716,1016,1080
4717,1010,1078
4718,1004,1069
4719,1000,1071
4720,997,1069
4721,992,1066
4722,988,1064
4723,982,1060
4724,977,1054
4725,971,1052
4726,970,1049
4727,969,1049
4728,965,1043
4729,960,1040
4730,956,1036
4731,955,1035
4732,956,1035
4733,956,1034
4734,953,1030
4735,951,1029
4736,950,1029
4737,947,1030
4738,948,1030
4739,948,1029
4740,949,1028
4741,948,1025
4742,947,1025
4743,946,1024
4744,945,1025
4745,949,1026
4746,950,1028
4747,948,1024
4748,945,1023
4749,944,1021
4750,948,1028
4751,949,1026
4752,951,1027
4753,949,1027
4754,949,1023
4755,948,1026
4756,951,1028
4757,951,1029
4758,954,1029
4759,954,1030
4760,953,1029
4761,952,1029
4762,954,1030
4763,957,1034
4764,957,1032
4765,955,1030
4766,955,1030
4767,955,1033
4768,957,1033
4769,958,1035
4770,960,1034
4771,958,1035
4772,958,1030
4773,957,1034
4774,957,1035
4775,960,1038
4776,960,1034
4777,958,1031
4778,957,1032
4779,954,1033
4780,956,1033
4781,957,1034
4782,958,1033
4783,957,1034
4784,953,1029
4785,954,1031
4786,955,1032
4787,952,1031
4788,953,1029
4789,951,1027
4790,951,1027
4791,949,1028
4792,949,1027
4793,952,1028
4794,949,1026
4795,947,1024
4796,947,1022
4797,942,1023
4798,943,1024
4799,946,1024
4800,945,1023
4801,943,1021
4802,943,1017
4803,944,1019
4804,945,1022
4805,943,1022
4806,946,1019
4807,943,1018
4808,940,1015
4809,940,1017
4810,944,1017
4811,942,1018
4812,942,1018
4813,941,1016
4814,937,1013
4815,938,1014
4816,940,1015
4817,940,1017
4818,939,1014
4819,939,1012
4820,936,1010
4821,937,1012
4822,938,1015
4823,938,1016
4824,940,1014
4825,939,1013
4826,937,1011
4827,935,1012
4828,937,1014
4829,940,1015
4830,939,1015
4831,938,1014
4832,937,1011
4833,933,1014
4834,938,1017
4835,939,1017
4836,940,1013
4837,939,1012
4838,938,1010
4839,936,1010
4840,937,1014
4841,941,1016
4842,937,1013
4843,938,1013
4844,937,1013
4845,936,1014
4846,939,1012
4847,942,1016
4848,939,1015
4849,938,1013
4850,939,1013
4851,939,1013
4852,939,1015
4853,944,1016
4854,945,1016
4855,950,1016
4856,949,1014
4857,948,1015
4858,952,1016
4859,956,1018
4860,957,1020
4861,957,1016
4862,958,1017
4863,958,1018
4864,958,1018
4865,962,1019
4866,965,1017
4867,964,1015
4868,962,1013
4869,962,1014
4870,964,1018
4871,963,1018
4872,964,1017
4873,961,1013
4874,957,1010
4875,953,1007
4876,954,1009
4877,953,1010
4878,953,1006
4879,956,1006
4880,956,1005
4881,956,1012
4882,956,1016
4883,956,1022
4884,952,1020
4885,949,1017
4886,945,1015
4887,943,1017
4888,945,1019
4889,944,1020
4890,943,1018
4891,940,1013
4892,939,1012
4893,935,1014
4894,934,1015
4895,937,1016
4896,936,1014
4897,934,1011
4898,934,1013
4899,932,1013
4900,934,1013
4901,935,1014
4902,934,1015
4903,935,1015
4904,933,1012
4905,932,1016
4906,932,1018
4907,935,1020
4908,935,1020
4909,935,1017
4910,931,1014
4911,933,1015
4912,933,1018
4913,935,1021
4914,935,1020
4915,936,1018
4916,931,1016
4917,931,1017
4918,935,1020
4919,938,1021
4920,939,1022
4921,938,1019
4922,935,1019
4923,936,1022
4924,937,1025
4925,935,1023
4926,927,1023
4927,912,1018
4928,904,1014
4929,907,1018
4930,921,1027
4931,941,1034
4932,965,1043
4933,1016,1055
4934,1087,1082
4935,1169,1130
4936,1249,1184
4937,1319,1240
4938,1371,1296
4939,1390,1335
4940,1372,1335
4941,1305,1297
4942,1189,1219
4943,1076,1112
4944,981,1018
4945,933,957
4946,919,940
4947,917,949
4948,926,969
4949,946,992
4950,961,1015
4951,963,1027
4952,955,1035
4953,948,1036
4954,948,1034
4955,948,1033
4956,950,1034
4957,947,1031
4958,943,1031
4959,938,1032
4960,933,1033
4961,939,1032
4962,936,1032
4963,935,1029
4964,936,1027
4965,933,1027
4966,934,1031
4967,938,1034
4968,938,1033
4969,935,1032
4970,934,1030
4971,933,1031
4972,936,1033
4973,937,1036
4974,939,1034
4975,938,1033
4976,936,1032
4977,936,1035
4978,937,1036
4979,940,1038
4980,942,1038
4981,941,1037
4982,938,1034
4983,938,1037
4984,942,1038
4985,944,1040
4986,947,1040
4987,944,1038
4988,945,1039
4989,944,1040
4990,947,1044
4991,950,1046
4992,952,1044
4993,952,1043
4994,952,1044
4995,951,1046
4996,957,1049
4997,960,1051
4998,963,1052
4999,963,1050
5000,963,1050
