'sample #','MLII','V1'
3582,946,1055
3583,942,1052
3584,935,1052
3585,934,1050
3586,934,1053
3587,935,1054
3588,932,1054
3589,933,1053
3590,931,1049
3591,930,1049
3592,935,1054
3593,937,1055
3594,937,1054
3595,938,1054
3596,935,1051
3597,937,1051
3598,937,1051
3599,941,1053
3600,944,1054
3601,943,1051
3602,940,1051
3603,937,1053
3604,939,1052
3605,940,1053
3606,938,1052
3607,937,1053
3608,934,1051
3609,934,1053
3610,937,1053
3611,939,1057
3612,941,1057
3613,939,1055
3614,935,1049
3615,932,1050
3616,933,1054
3617,938,1055
3618,938,1056
3619,938,1055
3620,937,1053
3621,935,1055
3622,936,1056
3623,939,1060
3624,939,1057
3625,936,1058
3626,937,1056
3627,933,1057
3628,935,1058
3629,937,1063
3630,938,1063
3631,938,1061
3632,940,1057
3633,938,1056
3634,939,1059
3635,939,1063
3636,942,1061
3637,943,1059
3638,944,1059
3639,945,1058
3640,947,1059
3641,953,1061
3642,952,1061
3643,956,1060
3644,956,1058
3645,956,1057
3646,958,1059
3647,962,1062
3648,964,1059
3649,966,1058
3650,967,1056
3651,968,1058
3652,974,1061
3653,977,1062
3654,984,1063
3655,986,1059
3656,986,1058
3657,987,1057
3658,991,1056
3659,993,1056
3660,998,1056
3661,1000,1055
3662,999,1054
3663,999,1055
3664,1001,1054
3665,1001,1056
3666,1002,1053
3667,1003,1052
3668,1001,1050
3669,999,1050
3670,996,1051
3671,997,1053
3672,997,1052
3673,992,1049
3674,989,1047
3675,989,1046
3676,991,1050
3677,990,1049
3678,988,1049
3679,989,1049
3680,985,1050
3681,982,1047
3682,984,1049
3683,985,1049
3684,985,1049
3685,983,1049
3686,982,1046
3687,978,1046
3688,979,1048
3689,980,1051
3690,982,1049
3691,980,1048
3692,978,1047
3693,973,1046
3694,978,1047
3695,978,1050
3696,980,1047
3697,979,1050
3698,978,1046
3699,975,1044
3700,975,1045
3701,975,1047
3702,977,1048
3703,976,1045
3704,976,1043
3705,977,1041
3706,975,1045
3707,978,1047
3708,979,1048
3709,979,1043
3710,976,1041
3711,974,1040
3712,978,1041
3713,978,1043
3714,981,1043
3715,976,1040
3716,975,1040
3717,975,1041
3718,979,1040
3719,979,1042
3720,979,1039
3721,979,1039
3722,977,1038
3723,976,1039
3724,978,1041
3725,978,1043
3726,980,1042
3727,979,1039
3728,978,1036
3729,973,1037
3730,976,1040
3731,976,1040
3732,977,1041
3733,977,1041
3734,975,1037
3735,972,1038
3736,976,1038
3737,979,1040
3738,979,1039
3739,978,1037
3740,972,1038
3741,977,1037
3742,976,1039
3743,977,1040
3744,976,1039
3745,976,1039
3746,979,1034
3747,978,1037
3748,978,1039
3749,981,1040
3750,978,1043
3751,978,1039
3752,976,1037
3753,974,1036
3754,977,1037
3755,977,1040
3756,979,1042
3757,979,1042
3758,978,1045
3759,978,1050
3760,982,1053
3761,981,1059
3762,991,1056
3763,992,1057
3764,998,1053
3765,996,1053
3766,996,1056
3767,992,1057
3768,995,1053
3769,998,1048
3770,1001,1045
3771,1001,1043
3772,1006,1044
3773,1009,1046
3774,1012,1044
3775,1012,1043
3776,1013,1040
3777,1013,1037
3778,1016,1036
3779,1019,1039
3780,1017,1038
3781,1013,1037
3782,1010,1036
3783,1006,1036
3784,1005,1037
3785,1004,1036
3786,1000,1034
3787,992,1032
3788,979,1031
3789,967,1029
3790,964,1030
3791,964,1033
3792,966,1034
3793,966,1030
3794,964,1029
3795,961,1029
3796,957,1030
3797,960,1028
3798,960,1030
3799,963,1027
3800,962,1029
3801,959,1027
3802,963,1029
3803,964,1032
3804,964,1031
3805,963,1031
3806,962,1027
3807,960,1026
3808,961,1032
3809,964,1033
3810,968,1031
3811,968,1030
3812,966,1029
3813,965,1030
3814,965,1031
3815,967,1030
3816,973,1028
3817,970,1024
3818,969,1020
3819,966,1019
3820,969,1019
3821,970,1020
3822,969,1018
3823,971,1009
3824,978,998
3825,993,988
3826,1021,978
3827,1054,961
3828,1091,945
3829,1128,932
3830,1165,925
3831,1199,930
3832,1231,944
3833,1253,958
3834,1268,964
3835,1271,962
3836,1257,961
3837,1231,967
3838,1211,979
3839,1197,988
3840,1182,992
3841,1162,998
3842,1136,1004
3843,1103,1010
3844,1077,1016
3845,1063,1024
3846,1053,1026
3847,1036,1026
3848,1015,1029
3849,999,1031
3850,988,1033
3851,978,1042
3852,968,1043
3853,958,1046
3854,948,1043
3855,940,1043
3856,940,1045
3857,937,1048
3858,934,1047
3859,931,1044
3860,928,1042
3861,927,1042
3862,929,1043
3863,932,1047
3864,931,1046
3865,929,1045
3866,929,1041
3867,928,1042
3868,931,1044
3869,935,1046
3870,935,1046
3871,935,1046
3872,933,1044
3873,931,1044
3874,932,1048
3875,935,1049
3876,937,1048
3877,933,1046
3878,932,1045
3879,930,1046
3880,932,1048
3881,935,1053
3882,935,1051
3883,937,1050
3884,935,1047
3885,933,1047
3886,932,1048
3887,935,1050
3888,936,1050
3889,935,1048
3890,935,1050
3891,933,1049
3892,931,1050
3893,932,1051
3894,934,1052
3895,934,1052
3896,931,1050
3897,930,1052
3898,934,1054
3899,932,1056
3900,933,1056
3901,932,1054
3902,932,1052
3903,931,1054
3904,931,1056
3905,935,1057
3906,936,1058
3907,936,1056
3908,935,1056
3909,935,1055
3910,935,1056
3911,939,1059
3912,941,1056
3913,942,1056
3914,942,1053
3915,941,1056
3916,948,1058
3917,952,1061
3918,954,1059
3919,958,1056
3920,960,1055
3921,960,1056
3922,964,1059
3923,969,1063
3924,973,1058
3925,975,1056
3926,976,1056
3927,977,1054
3928,978,1056
3929,981,1058
3930,986,1055
3931,989,1053
3932,989,1052
3933,992,1051
3934,995,1052
3935,998,1051
3936,1001,1051
3937,1000,1048
3938,999,1047
3939,996,1048
3940,998,1049
3941,997,1049
3942,996,1047
3943,996,1044
3944,993,1043
3945,990,1044
3946,990,1045
3947,991,1046
3948,989,1048
3949,987,1046
3950,984,1044
3951,983,1042
3952,983,1044
3953,983,1046
3954,982,1047
3955,980,1043
3956,976,1044
3957,973,1046
3958,974,1047
3959,976,1048
3960,975,1047
3961,975,1043
3962,975,1045
3963,971,1045
3964,973,1046
3965,974,1048
3966,975,1046
3967,974,1046
3968,973,1044
3969,969,1046
3970,971,1046
3971,970,1049
3972,967,1046
3973,971,1044
3974,970,1043
3975,968,1043
3976,969,1043
3977,969,1047
3978,972,1043
3979,970,1043
3980,969,1041
3981,966,1041
3982,970,1042
3983,969,1044
3984,970,1041
3985,969,1039
3986,968,1039
3987,968,1036
3988,967,1039
3989,970,1040
3990,970,1041
3991,971,1039
3992,969,1038
3993,965,1038
3994,970,1039
3995,972,1040
3996,972,1039
3997,971,1038
3998,969,1037
3999,965,1038
4000,968,1039
4001,972,1041
4002,974,1039
4003,971,1036
4004,970,1034
4005,967,1035
4006,967,1038
4007,969,1041
4008,973,1041
4009,971,1038
4010,969,1036
4011,967,1037
4012,966,1038
4013,968,1040
4014,969,1040
4015,970,1038
4016,971,1037
4017,968,1037
4018,970,1038
4019,972,1040
4020,971,1039
4021,972,1037
4022,974,1037
4023,972,1038
4024,971,1043
4025,973,1046
4026,973,1050
4027,977,1051
4028,980,1053
4029,982,1056
4030,989,1059
4031,994,1060
4032,994,1058
4033,990,1056
4034,989,1057
4035,983,1055
4036,985,1054
4037,990,1053
4038,997,1049
4039,1001,1047
4040,1000,1045
4041,1004,1047
4042,1004,1050
4043,1008,1050
4044,1012,1043
4045,1012,1041
4046,1010,1041
4047,1006,1041
4048,1005,1044
4049,1006,1044
4050,1006,1044
4051,1003,1040
4052,998,1035
4053,991,1033
4054,984,1034
4055,976,1036
4056,969,1038
4057,961,1036
4058,958,1035
4059,956,1034
4060,957,1036
4061,959,1034
4062,958,1034
4063,959,1032
4064,955,1032
4065,953,1029
4066,958,1032
4067,959,1035
4068,960,1036
4069,959,1030
4070,961,1033
4071,957,1030
4072,959,1032
4073,961,1037
4074,959,1037
4075,960,1032
4076,960,1031
4077,960,1033
4078,962,1032
4079,965,1035
4080,964,1034
4081,964,1030
4082,965,1027
4083,961,1028
4084,964,1030
4085,967,1031
4086,968,1028
4087,966,1025
4088,962,1022
4089,964,1016
4090,973,1010
4091,992,1003
4092,1018,990
4093,1047,973
4094,1082,955
4095,1118,942
4096,1154,932
4097,1186,932
4098,1213,935
4099,1230,944
4100,1245,955
4101,1258,964
4102,1270,969
4103,1256,976
4104,1232,982
4105,1204,989
4106,1180,993
4107,1153,1001
4108,1127,1014
4109,1099,1023
4110,1075,1024
4111,1059,1030
4112,1044,1031
4113,1026,1034
4114,1008,1037
4115,994,1041
4116,981,1043
4117,969,1044
4118,958,1046
4119,948,1049
4120,940,1054
4121,938,1055
4122,936,1052
4123,931,1049
4124,927,1048
4125,924,1045
4126,919,1049
4127,920,1052
4128,922,1052
4129,924,1052
4130,921,1050
4131,919,1050
4132,919,1049
4133,922,1054
4134,924,1052
4135,926,1054
4136,925,1051
4137,923,1050
4138,924,1056
4139,926,1057
4140,928,1054
4141,926,1057
4142,924,1052
4143,926,1052
4144,926,1058
4145,927,1060
4146,928,1056
4147,926,1058
4148,928,1056
4149,925,1054
4150,925,1055
4151,927,1058
4152,928,1059
4153,928,1058
4154,928,1057
4155,923,1057
4156,922,1061
4157,925,1063
4158,927,1060
4159,927,1060
4160,925,1056
4161,922,1058
4162,920,1062
4163,925,1066
4164,924,1065
4165,927,1062
4166,926,1060
4167,925,1058
4168,924,1060
4169,927,1063
4170,927,1064
4171,926,1062
4172,924,1062
4173,925,1063
4174,928,1066
4175,928,1065
4176,929,1063
4177,929,1061
4178,929,1060
4179,927,1062
4180,932,1068
4181,935,1067
4182,939,1066
4183,938,1066
4184,939,1061
4185,940,1063
4186,945,1064
4187,948,1066
4188,949,1064
4189,951,1066
4190,952,1066
4191,953,1063
4192,957,1064
4193,963,1066
4194,967,1066
4195,969,1064
4196,971,1063
4197,973,1062
4198,976,1063
4199,981,1063
4200,985,1061
4201,988,1061
4202,989,1059
4203,985,1058
4204,988,1055
4205,988,1060
4206,993,1059
4207,993,1060
4208,991,1055
4209,988,1055
4210,988,1058
4211,984,1061
4212,982,1055
4213,980,1056
4214,980,1052
4215,978,1054
4216,979,1056
4217,977,1056
4218,974,1054
4219,972,1053
4220,970,1051
4221,968,1052
4222,970,1054
4223,970,1059
4224,970,1057
4225,968,1055
4226,964,1052
4227,962,1053
4228,963,1055
4229,967,1055
4230,966,1056
4231,964,1056
4232,958,1054
4233,956,1053
4234,958,1055
4235,962,1057
4236,964,1054
4237,962,1054
4238,960,1053
4239,957,1049
4240,958,1052
4241,960,1056
4242,959,1053
4243,958,1051
4244,958,1048
4245,953,1048
4246,955,1052
4247,955,1054
4248,955,1053
4249,957,1051
4250,955,1049
4251,954,1049
4252,955,1050
4253,957,1051
4254,958,1052
4255,957,1050
4256,956,1049
4257,956,1051
4258,957,1052
4259,955,1051
4260,958,1051
4261,956,1048
4262,953,1045
4263,953,1048
4264,955,1048
4265,958,1051
4266,955,1051
4267,957,1049
4268,957,1046
4269,956,1047
4270,955,1049
4271,957,1052
4272,959,1050
4273,958,1049
4274,957,1046
4275,954,1046
4276,956,1047
4277,957,1049
4278,961,1050
4279,962,1048
4280,957,1046
4281,955,1045
4282,956,1048
4283,957,1049
4284,957,1049
4285,957,1048
4286,955,1045
4287,953,1045
4288,956,1047
4289,958,1050
4290,960,1050
4291,959,1050
4292,958,1048
4293,956,1048
4294,957,1050
4295,958,1054
4296,959,1057
4297,959,1061
4298,959,1062
4299,963,1061
4300,967,1065
4301,974,1068
4302,976,1064
4303,976,1061
4304,974,1057
4305,972,1057
4306,976,1058
4307,983,1060
4308,988,1056
4309,989,1054
4310,989,1055
4311,988,1053
4312,992,1054
4313,995,1058
4314,997,1051
4315,998,1050
4316,997,1049
4317,994,1047
4318,992,1052
4319,990,1052
4320,992,1047
4321,991,1047
4322,988,1044
4323,978,1042
4324,970,1045
4325,961,1046
4326,953,1046
4327,951,1046
4328,946,1041
4329,943,1042
4330,945,1041
4331,946,1042
4332,945,1042
4333,946,1039
4334,946,1040
4335,944,1040
4336,946,1041
4337,947,1044
4338,948,1043
4339,949,1038
4340,945,1039
4341,943,1041
4342,946,1042
4343,948,1044
4344,952,1041
4345,951,1038
4346,951,1036
4347,948,1038
4348,950,1040
4349,952,1040
4350,955,1039
4351,955,1038
4352,954,1034
4353,951,1030
4354,954,1030
4355,953,1032
4356,954,1030
4357,953,1032
4358,952,1031
4359,954,1030
4360,967,1026
4361,987,1019
4362,1018,1002
4363,1056,985
4364,1090,967
4365,1127,953
4366,1167,953
4367,1204,961
4368,1232,975
4369,1251,986
4370,1259,987
4371,1249,986
4372,1224,984
4373,1199,995
4374,1181,1001
4375,1163,1004
4376,1150,1008
4377,1123,1015
4378,1090,1023
4379,1060,1031
4380,1043,1031
4381,1028,1031
4382,1011,1034
4383,990,1039
4384,974,1045
4385,962,1048
4386,955,1051
4387,942,1052
4388,931,1051
4389,922,1049
4390,922,1050
4391,922,1053
4392,921,1052
4393,917,1053
4394,914,1051
4395,911,1051
4396,911,1051
4397,915,1055
4398,916,1052
4399,916,1052
4400,915,1052
4401,912,1053
4402,915,1054
4403,917,1056
4404,923,1054
4405,921,1054
4406,919,1050
4407,918,1050
4408,917,1054
4409,920,1056
4410,921,1057
4411,923,1055
4412,922,1051
4413,921,1052
4414,921,1053
4415,922,1056
4416,921,1053
4417,920,1053
4418,918,1052
4419,918,1052
4420,919,1055
4421,919,1055
4422,920,1053
4423,917,1050
4424,914,1049
4425,914,1050
4426,916,1054
4427,920,1056
4428,922,1051
4429,920,1051
4430,918,1051
4431,917,1052
4432,918,1055
4433,919,1057
4434,919,1056
4435,920,1057
4436,918,1054
4437,917,1054
4438,916,1057
4439,918,1056
4440,920,1057
4441,922,1057
4442,919,1059
4443,918,1058
4444,922,1060
4445,924,1062
4446,928,1060
4447,928,1060
4448,929,1057
4449,931,1058
4450,936,1062
4451,939,1063
4452,943,1061
4453,946,1057
4454,949,1058
4455,948,1057
4456,951,1060
4457,953,1062
4458,956,1060
4459,958,1059
4460,959,1054
4461,963,1055
4462,968,1055
4463,973,1057
4464,977,1055
4465,981,1054
4466,980,1051
4467,978,1054
4468,982,1054
4469,982,1055
4470,985,1055
4471,983,1051
4472,982,1048
4473,981,1048
4474,980,1052
4475,979,1053
4476,979,1055
4477,976,1050
4478,974,1048
4479,974,1050
4480,972,1049
4481,971,1053
4482,973,1051
4483,970,1049
4484,968,1050
4485,967,1051
4486,966,1052
4487,967,1053
4488,965,1051
4489,966,1052
4490,964,1047
4491,962,1048
4492,960,1051
4493,965,1055
4494,967,1052
4495,966,1050
4496,964,1046
4497,960,1047
4498,963,1049
4499,964,1050
4500,962,1052
4501,962,1049
4502,959,1048
4503,959,1047
4504,962,1048
4505,961,1051
4506,963,1047
4507,962,1047
4508,963,1045
4509,961,1045
4510,963,1047
4511,961,1049
4512,963,1047
4513,963,1043
4514,962,1043
4515,961,1041
4516,962,1045
4517,962,1048
4518,963,1047
4519,962,1044
4520,962,1042
4521,962,1043
4522,965,1043
4523,967,1046
4524,965,1042
4525,965,1042
4526,961,1042
4527,959,1040
4528,961,1042
4529,965,1042
4530,966,1045
4531,965,1039
4532,963,1039
4533,961,1039
4534,962,1043
4535,963,1044
4536,965,1042
4537,965,1042
4538,963,1039
4539,959,1039
4540,959,1039
4541,960,1043
4542,961,1041
4543,963,1041
4544,963,1039
4545,960,1040
4546,962,1039
4547,965,1042
4548,965,1040
4549,966,1040
4550,965,1039
4551,963,1039
4552,964,1043
4553,966,1045
4554,966,1040
4555,966,1040
4556,965,1040
4557,960,1038
4558,960,1040
4559,965,1046
4560,970,1044
4561,967,1048
4562,970,1049
4563,970,1049
4564,971,1056
4565,977,1057
4566,980,1056
4567,985,1054
4568,983,1053
4569,981,1051
4570,980,1054
4571,985,1057
4572,988,1049
4573,992,1046
4574,995,1042
4575,996,1044
4576,996,1045
4577,1001,1044
4578,1004,1044
4579,1008,1039
4580,1009,1037
4581,1005,1035
4582,1002,1038
4583,1002,1042
4584,1002,1039
4585,1002,1037
4586,999,1034
4587,999,1034
4588,996,1034
4589,990,1033
4590,979,1033
4591,970,1031
4592,961,1030
4593,955,1032
4594,957,1032
4595,956,1036
4596,956,1035
4597,951,1031
4598,950,1030
4599,949,1028
4600,953,1030
4601,957,1034
4602,958,1035
4603,956,1031
4604,955,1031
4605,953,1030
4606,955,1033
4607,956,1035
4608,957,1031
4609,958,1030
4610,958,1030
4611,958,1031
4612,955,1031
4613,960,1035
4614,962,1031
4615,961,1026
4616,961,1025
4617,960,1023
4618,961,1024
4619,963,1026
4620,959,1025
4621,961,1022
4622,959,1018
4623,964,1014
4624,976,1007
4625,995,1003
4626,1021,995
4627,1048,984
4628,1078,964
4629,1103,947
4630,1136,934
4631,1169,932
4632,1200,938
4633,1228,948
4634,1246,959
4635,1257,963
4636,1253,968
4637,1235,979
4638,1206,986
4639,1181,990
4640,1159,995
4641,1131,1001
4642,1103,1011
4643,1079,1017
4644,1063,1020
4645,1047,1021
4646,1028,1024
4647,1006,1029
4648,989,1031
4649,979,1036
4650,970,1037
4651,963,1040
4652,955,1041
4653,946,1046
4654,939,1047
4655,933,1048
4656,930,1046
4657,928,1045
4658,921,1043
4659,916,1043
4660,918,1044
4661,920,1048
4662,920,1046
4663,923,1046
4664,919,1046
4665,917,1042
4666,920,1047
4667,921,1049
4668,925,1049
4669,926,1047
4670,925,1046
4671,925,1046
4672,925,1047
4673,924,1052
4674,924,1050
4675,923,1048
4676,922,1047
4677,921,1046
4678,921,1047
4679,924,1050
4680,926,1049
4681,924,1048
4682,923,1047
4683,922,1046
4684,921,1047
4685,925,1049
4686,922,1049
4687,921,1048
4688,921,1049
4689,916,1048
4690,919,1051
4691,923,1053
4692,924,1051
4693,921,1049
4694,921,1047
4695,920,1049
4696,921,1051
4697,922,1054
4698,926,1054
4699,921,1051
4700,921,1052
4701,920,1048
4702,921,1051
4703,926,1053
4704,925,1055
4705,921,1055
4706,923,1053
4707,921,1053
4708,924,1053
4709,929,1057
4710,930,1054
4711,933,1056
4712,933,1052
4713,934,1052
4714,935,1057
4715,938,1058
4716,941,1057
4717,944,1057
4718,947,1055
4719,947,1053
4720,949,1056
4721,952,1058
4722,957,1058
4723,956,1054
4724,961,1052
4725,965,1052
4726,968,1054
4727,973,1054
4728,978,1053
4729,978,1050
4730,980,1048
4731,978,1048
4732,986,1048
4733,989,1049
4734,990,1046
4735,988,1045
4736,987,1042
4737,986,1043
4738,988,1046
4739,988,1049
4740,990,1047
4741,987,1044
4742,985,1041
4743,982,1041
4744,981,1044
4745,982,1043
4746,980,1044
4747,978,1042
4748,975,1041
4749,972,1039
4750,972,1042
4751,972,1043
4752,973,1045
4753,972,1043
4754,971,1041
4755,967,1043
4756,968,1045
4757,969,1045
4758,971,1043
4759,969,1040
4760,968,1041
4761,965,1041
4762,966,1047
4763,966,1045
4764,967,1044
4765,964,1043
4766,962,1043
4767,962,1039
4768,963,1042
4769,967,1045
4770,966,1045
4771,966,1041
4772,963,1040
4773,963,1039
4774,963,1040
4775,965,1043
4776,963,1041
4777,960,1040
4778,961,1037
4779,961,1036
4780,962,1039
4781,961,1040
4782,964,1038
4783,964,1036
4784,961,1034
4785,961,1035
4786,961,1037
4787,963,1039
4788,964,1037
4789,964,1034
4790,961,1035
4791,959,1034
4792,960,1035
4793,963,1039
4794,962,1037
4795,966,1036
4796,964,1036
4797,964,1036
4798,966,1038
4799,966,1039
4800,967,1036
4801,966,1036
4802,966,1034
4803,964,1033
4804,962,1035
4805,963,1038
4806,963,1035
4807,967,1036
4808,962,1034
4809,963,1033
4810,965,1035
4811,966,1037
4812,967,1038
4813,962,1035
4814,965,1035
4815,963,1034
4816,965,1036
4817,962,1038
4818,964,1037
4819,965,1037
4820,964,1034
4821,963,1036
4822,967,1039
4823,970,1041
4824,970,1041
4825,970,1043
4826,967,1044
4827,965,1047
4828,971,1053
4829,976,1057
4830,983,1055
4831,987,1051
4832,988,1051
4833,985,1050
4834,982,1050
4835,985,1050
4836,990,1047
4837,993,1042
4838,994,1040
4839,997,1042
4840,998,1045
4841,1002,1047
4842,1004,1042
4843,1006,1040
4844,1008,1037
4845,1005,1035
4846,1004,1038
4847,1005,1039
4848,1005,1041
4849,1002,1040
4850,999,1035
4851,997,1036
4852,994,1036
4853,990,1033
4854,984,1034
4855,972,1031
4856,964,1031
4857,956,1030
4858,954,1031
4859,954,1032
4860,954,1028
4861,953,1029
4862,951,1028
4863,951,1031
4864,954,1033
4865,956,1032
4866,958,1034
4867,957,1032
4868,956,1031
4869,955,1029
4870,956,1029
4871,957,1032
4872,960,1031
4873,958,1030
4874,957,1032
4875,954,1031
4876,956,1031
4877,960,1034
4878,962,1031
4879,963,1028
4880,962,1026
4881,959,1025
4882,959,1026
4883,961,1027
4884,962,1025
4885,960,1025
4886,956,1022
4887,951,1021
4888,957,1018
4889,967,1015
4890,981,1004
4891,994,991
4892,1019,973
4893,1047,956
4894,1085,942
4895,1125,933
4896,1163,930
4897,1198,938
4898,1227,950
4899,1249,960
4900,1265,967
4901,1259,974
4902,1234,983
4903,1205,988
4904,1175,992
4905,1153,997
4906,1129,1007
4907,1099,1019
4908,1076,1022
4909,1060,1024
4910,1046,1024
4911,1033,1027
4912,1015,1032
4913,1002,1038
4914,992,1038
4915,981,1043
4916,969,1044
4917,954,1047
4918,944,1051
4919,939,1050
4920,935,1047
4921,932,1046
4922,928,1046
4923,923,1045
4924,924,1047
4925,926,1048
4926,925,1046
4927,925,1045
4928,924,1044
4929,923,1043
4930,926,1051
4931,928,1053
4932,929,1051
4933,928,1047
4934,925,1046
4935,923,1049
4936,924,1048
4937,927,1050
4938,930,1053
4939,929,1052
4940,927,1051
4941,925,1050
4942,926,1053
4943,928,1053
4944,927,1049
4945,927,1048
4946,927,1052
4947,924,1050
4948,923,1052
4949,926,1053
4950,927,1052
4951,929,1049
4952,927,1050
4953,922,1050
4954,925,1051
4955,926,1054
4956,926,1056
4957,927,1055
4958,926,1054
4959,924,1056
4960,924,1055
4961,924,1057
4962,925,1058
4963,925,1056
4964,924,1055
4965,921,1057
4966,924,1058
4967,926,1062
4968,928,1060
4969,928,1058
4970,930,1054
4971,929,1057
4972,931,1059
4973,935,1062
4974,936,1059
4975,937,1057
4976,936,1056
4977,940,1057
4978,942,1060
4979,947,1064
4980,951,1063
4981,956,1062
4982,955,1058
4983,957,1057
4984,961,1057
4985,965,1060
4986,969,1060
4987,972,1057
4988,974,1055
4989,976,1054
4990,983,1055
4991,986,1057
4992,990,1057
4993,990,1055
4994,988,1050
4995,985,1051
4996,986,1052
4997,989,1054
4998,991,1053
4999,990,1050
5000,987,1048
