'sample #','MLII','V1'
3936,957,998
3937,956,1000
3938,958,1005
3939,961,1005
3940,960,1004
3941,957,1001
3942,956,1005
3943,955,1007
3944,956,1010
3945,959,1013
3946,957,1009
3947,953,1007
3948,951,1007
3949,949,1009
3950,947,1013
3951,946,1016
3952,945,1014
3953,952,1009
3954,975,1007
3955,1016,1008
3956,1062,1011
3957,1120,1013
3958,1186,1006
3959,1243,998
3960,1262,991
3961,1231,984
3962,1171,982
3963,1114,986
3964,1060,989
3965,1021,993
3966,1005,1000
3967,1002,1008
3968,997,1010
3969,991,1006
3970,986,1002
3971,979,996
3972,975,999
3973,970,1001
3974,963,1003
3975,959,1004
3976,951,999
3977,948,998
3978,945,999
3979,946,1000
3980,947,1004
3981,949,1003
3982,947,1001
3983,945,999
3984,942,1001
3985,943,1007
3986,944,1011
3987,945,1010
3988,944,1006
3989,940,1009
3990,940,1006
3991,942,1010
3992,943,1014
3993,943,1014
3994,943,1010
3995,943,1003
3996,944,1006
3997,946,1012
3998,947,1011
3999,944,1009
4000,943,1007
4001,944,1004
4002,941,1006
4003,944,1007
4004,940,1008
4005,947,1008
4006,946,1006
4007,947,1001
4008,944,1004
4009,947,1007
4010,946,1011
4011,945,1008
4012,942,1001
4013,941,996
4014,941,1000
4015,941,1000
4016,945,1003
4017,946,1001
4018,948,999
4019,948,1000
4020,945,1000
4021,946,1003
4022,949,1003
4023,950,999
4024,951,1000
4025,946,999
4026,944,1002
4027,945,1007
4028,948,1010
4029,951,1007
4030,951,1008
4031,951,1004
4032,950,1006
4033,953,1010
4034,955,1014
4035,955,1010
4036,956,1010
4037,955,1007
4038,954,1008
4039,957,1009
4040,960,1012
4041,963,1010
4042,965,1005
4043,965,1005
4044,962,1005
4045,968,1003
4046,971,1006
4047,975,1006
4048,977,1001
4049,975,1001
4050,974,1003
4051,976,1007
4052,983,1004
4053,986,1004
4054,988,1001
4055,991,999
4056,993,999
4057,992,998
4058,995,999
4059,996,997
4060,995,995
4061,997,996
4062,993,997
4063,993,999
4064,999,996
4065,1001,996
4066,1003,996
4067,1003,996
4068,1001,998
4069,1001,999
4070,1004,1002
4071,1003,1003
4072,998,1002
4073,995,1003
4074,989,1003
4075,990,1007
4076,989,1006
4077,990,1006
4078,986,1008
4079,981,1007
4080,980,1006
4081,978,1006
4082,977,1007
4083,976,1006
4084,972,1009
4085,968,1008
4086,966,1006
4087,964,1003
4088,968,1007
4089,967,1006
4090,964,1007
4091,962,1005
4092,958,1005
4093,957,1004
4094,960,1005
4095,962,1006
4096,959,1006
4097,959,1002
4098,956,996
4099,956,999
4100,959,1002
4101,962,1002
4102,962,1004
4103,958,1001
4104,955,998
4105,956,997
4106,957,1003
4107,957,1004
4108,961,1003
4109,959,999
4110,957,999
4111,956,1006
4112,959,1007
4113,964,1010
4114,964,1011
4115,960,1009
4116,957,1007
4117,960,1011
4118,963,1012
4119,963,1013
4120,962,1013
4121,961,1008
4122,960,1006
4123,961,1008
4124,963,1012
4125,964,1012
4126,966,1011
4127,965,1009
4128,963,1005
4129,967,1008
4130,968,1008
4131,968,1008
4132,965,1008
4133,961,1006
4134,959,1003
4135,961,1004
4136,965,1008
4137,967,1009
4138,970,1008
4139,968,1006
4140,964,1004
4141,965,1005
4142,968,1006
4143,970,1005
4144,970,1003
4145,967,997
4146,964,998
4147,965,998
4148,968,1004
4149,969,1003
4150,969,1000
4151,968,999
4152,966,999
4153,969,1003
4154,970,1006
4155,971,1009
4156,969,1009
4157,966,1008
4158,965,1006
4159,965,1011
4160,967,1013
4161,970,1013
4162,968,1012
4163,966,1008
4164,964,1008
4165,967,1010
4166,969,1016
4167,969,1015
4168,969,1011
4169,967,1008
4170,967,1004
4171,965,1006
4172,967,1009
4173,969,1008
4174,968,1008
4175,968,1001
4176,964,1003
4177,966,1006
4178,966,1007
4179,968,1008
4180,969,1006
4181,966,1004
4182,963,1005
4183,969,1003
4184,971,1005
4185,972,1005
4186,972,1003
4187,969,999
4188,965,996
4189,967,1000
4190,968,1004
4191,971,1004
4192,969,1003
4193,965,1000
4194,964,999
4195,967,1002
4196,967,1008
4197,969,1006
4198,969,1005
4199,968,1004
4200,967,1004
4201,967,1010
4202,968,1013
4203,966,1012
4204,970,1010
4205,967,1009
4206,967,1009
4207,967,1013
4208,968,1014
4209,969,1014
4210,970,1012
4211,967,1008
4212,966,1006
4213,968,1007
4214,968,1009
4215,972,1009
4216,973,1009
4217,970,1005
4218,968,1005
4219,970,1008
4220,973,1011
4221,974,1012
4222,974,1009
4223,974,1005
4224,975,1005
4225,975,1009
4226,979,1012
4227,984,1008
4228,988,1004
4229,990,1002
4230,994,999
4231,1000,1005
4232,1006,1006
4233,1006,1008
4234,1003,1005
4235,1000,999
4236,995,1000
4237,993,1002
4238,991,1006
4239,992,1006
4240,992,1003
4241,992,1003
4242,991,1004
4243,992,1008
4244,991,1011
4245,986,1012
4246,983,1010
4247,978,1009
4248,974,1011
4249,972,1012
4250,967,1013
4251,970,1010
4252,971,1011
4253,971,1010
4254,970,1010
4255,972,1011
4256,973,1011
4257,971,1006
4258,971,1009
4259,966,1007
4260,964,1006
4261,966,1008
4262,968,1007
4263,969,1007
4264,970,1006
4265,968,1007
4266,967,1007
4267,965,1008
4268,966,1008
4269,969,1004
4270,969,1003
4271,965,1003
4272,959,1002
4273,956,1005
4274,953,1005
4275,960,1003
4276,972,1006
4277,998,1004
4278,1030,1004
4279,1081,1005
4280,1144,1006
4281,1214,1000
4282,1262,994
4283,1267,988
4284,1223,982
4285,1158,982
4286,1099,985
4287,1058,992
4288,1035,1003
4289,1028,1011
4290,1025,1014
4291,1019,1014
4292,1014,1011
4293,1010,1012
4294,1003,1012
4295,995,1011
4296,982,1011
4297,975,1011
4298,969,1012
4299,968,1011
4300,967,1010
4301,964,1009
4302,960,1008
4303,960,1007
4304,958,1008
4305,961,1009
4306,960,1010
4307,958,1007
4308,955,1005
4309,956,1008
4310,957,1008
4311,955,1006
4312,956,1008
4313,956,1003
4314,953,1006
4315,954,1004
4316,953,1003
4317,955,1002
4318,954,999
4319,951,1001
4320,952,1001
4321,951,1003
4322,955,1003
4323,955,1002
4324,956,1001
4325,954,1001
4326,951,1006
4327,954,1003
4328,954,1007
4329,958,1006
4330,958,1009
4331,956,1008
4332,954,1010
4333,955,1010
4334,954,1013
4335,959,1011
4336,960,1012
4337,961,1011
4338,955,1011
4339,954,1011
4340,956,1014
4341,958,1010
4342,958,1011
4343,957,1008
4344,957,1005
4345,958,1005
4346,958,1008
4347,961,1007
4348,961,1008
4349,961,1006
4350,961,1004
4351,961,1007
4352,965,1005
4353,966,1007
4354,963,1008
4355,962,1007
4356,961,1006
4357,966,1004
4358,970,1000
4359,973,999
4360,972,1001
4361,970,1001
4362,966,1000
4363,967,998
4364,972,1000
4365,974,1002
4366,974,1003
4367,977,1003
4368,975,1002
4369,979,1000
4370,981,1003
4371,987,1004
4372,987,1006
4373,986,1008
4374,984,1006
4375,982,1008
4376,986,1007
4377,990,1009
4378,989,1009
4379,993,1008
4380,994,1007
4381,997,1007
4382,1000,1009
4383,1004,1011
4384,1007,1011
4385,1007,1007
4386,1006,1000
4387,1006,1002
4388,1009,1004
4389,1012,1002
4390,1014,1004
4391,1011,999
4392,1007,998
4393,1010,1001
4394,1013,1001
4395,1010,1004
4396,1009,1003
4397,1006,1001
4398,1003,996
4399,1001,997
4400,1001,998
4401,999,1000
4402,998,999
4403,993,994
4404,990,995
4405,991,995
4406,989,998
4407,989,1001
4408,985,1002
4409,982,998
4410,979,996
4411,977,996
4412,978,1000
4413,976,1005
4414,980,1007
4415,978,1006
4416,977,1007
4417,975,1007
4418,978,1007
4419,977,1009
4420,977,1009
4421,975,1007
4422,971,1009
4423,972,1011
4424,974,1012
4425,975,1013
4426,972,1011
4427,969,1008
4428,967,1006
4429,969,1006
4430,972,1009
4431,973,1007
4432,974,1009
4433,974,1004
4434,974,1003
4435,976,1005
4436,976,1009
4437,975,1010
4438,971,1008
4439,969,1006
4440,967,1002
4441,969,1007
4442,971,1007
4443,972,1004
4444,972,1003
4445,972,1000
4446,971,998
4447,973,1000
4448,974,1003
4449,976,1006
4450,974,1003
4451,974,1000
4452,975,998
4453,975,1002
4454,977,1007
4455,979,1005
4456,980,1005
4457,977,1001
4458,972,1002
4459,975,1007
4460,977,1013
4461,978,1012
4462,979,1011
4463,978,1010
4464,977,1009
4465,976,1010
4466,979,1015
4467,981,1014
4468,980,1013
4469,980,1010
4470,976,1010
4471,976,1008
4472,974,1012
4473,976,1010
4474,974,1008
4475,975,1003
4476,973,1002
4477,977,1004
4478,976,1009
4479,976,1009
4480,976,1007
4481,977,1005
4482,976,1003
4483,979,1007
4484,981,1009
4485,979,1009
4486,977,1004
4487,975,1001
4488,973,997
4489,975,1001
4490,978,1002
4491,979,1004
4492,981,1003
4493,977,996
4494,976,998
4495,973,999
4496,975,1004
4497,976,1005
4498,975,1003
4499,976,1002
4500,974,1000
4501,974,1001
4502,976,1008
4503,975,1009
4504,975,1008
4505,976,1007
4506,974,1005
4507,974,1009
4508,974,1012
4509,976,1014
4510,977,1013
4511,976,1010
4512,976,1009
4513,976,1010
4514,977,1013
4515,979,1012
4516,981,1010
4517,976,1006
4518,977,1004
4519,974,1007
4520,975,1009
4521,978,1010
4522,977,1011
4523,977,1005
4524,975,1004
4525,973,1006
4526,976,1008
4527,976,1010
4528,981,1008
4529,979,1005
4530,975,1001
4531,975,1000
4532,977,1004
4533,979,1001
4534,979,1001
4535,977,996
4536,974,997
4537,975,1000
4538,976,1003
4539,978,1003
4540,981,1003
4541,979,1001
4542,980,1000
4543,980,1002
4544,982,1007
4545,987,1009
4546,988,1009
4547,986,1007
4548,986,1007
4549,985,1010
4550,985,1014
4551,989,1014
4552,989,1008
4553,993,1005
4554,996,1007
4555,1004,1013
4556,1012,1016
4557,1016,1013
4558,1012,1010
4559,1008,1005
4560,1005,1007
4561,1006,1006
4562,1007,1008
4563,1006,1007
4564,1002,1004
4565,999,1002
4566,999,1002
4567,997,1005
4568,997,1007
4569,999,1005
4570,996,1005
4571,992,1001
4572,989,1002
4573,987,1002
4574,983,1003
4575,979,999
4576,978,998
4577,978,997
4578,975,995
4579,974,1001
4580,973,1001
4581,976,998
4582,976,999
4583,975,997
4584,971,1001
4585,974,1001
4586,974,1004
4587,975,1003
4588,975,1004
4589,970,1003
4590,968,1003
4591,973,1009
4592,970,1009
4593,974,1010
4594,973,1006
4595,972,1006
4596,971,1007
4597,969,1011
4598,966,1011
4599,963,1011
4600,959,1008
4601,958,1007
4602,961,1008
4603,979,1012
4604,1015,1011
4605,1061,1009
4606,1117,1005
4607,1183,1000
4608,1241,994
4609,1255,989
4610,1223,979
4611,1165,975
4612,1103,977
4613,1054,985
4614,1034,993
4615,1035,1003
4616,1031,1006
4617,1024,999
4618,1012,999
4619,1001,1001
4620,990,1000
4621,979,1000
4622,973,999
4623,970,999
4624,969,999
4625,963,997
4626,958,998
4627,954,999
4628,955,1002
4629,955,1004
4630,955,1005
4631,955,1008
4632,952,1005
4633,953,1006
4634,952,1006
4635,956,1009
4636,955,1012
4637,954,1009
4638,953,1009
4639,949,1006
4640,951,1009
4641,953,1010
4642,953,1011
4643,952,1006
4644,948,1004
4645,948,1003
4646,955,1006
4647,955,1008
4648,953,1006
4649,952,1004
4650,948,1002
4651,950,1003
4652,953,1006
4653,955,1008
4654,952,1006
4655,951,1006
4656,952,1001
4657,952,1000
4658,953,1004
4659,957,1003
4660,954,1002
4661,951,998
4662,952,997
4663,952,999
4664,956,1003
4665,958,1003
4666,956,1000
4667,954,999
4668,950,999
4669,952,1001
4670,956,1005
4671,961,1005
4672,960,1008
4673,957,1005
4674,955,1004
4675,956,1008
4676,960,1011
4677,961,1011
4678,965,1011
4679,963,1008
4680,962,1008
4681,962,1011
4682,965,1013
4683,966,1011
4684,966,1008
4685,967,1005
4686,965,1002
4687,967,1006
4688,967,1005
4689,971,1006
4690,974,1006
4691,978,1003
4692,978,1005
4693,980,1009
4694,982,1009
4695,985,1006
4696,982,1002
4697,984,1002
4698,983,1002
4699,986,1001
4700,989,1003
4701,991,999
4702,994,998
4703,995,996
4704,994,997
4705,995,995
4706,998,996
4707,1004,994
4708,1004,995
4709,1003,996
4710,1003,995
4711,1003,996
4712,1004,999
4713,1007,998
4714,1008,998
4715,1006,999
4716,1004,1002
4717,1001,1004
4718,1002,1005
4719,1003,1003
4720,999,1004
4721,996,1004
4722,992,1003
4723,989,1004
4724,990,1003
4725,989,1006
4726,988,1007
4727,988,1002
4728,984,1004
4729,980,1005
4730,979,1004
4731,980,1004
4732,980,1004
4733,980,1002
4734,977,1000
4735,973,1001
4736,973,1001
4737,973,1002
4738,973,1003
4739,972,1001
4740,973,999
4741,969,1001
4742,966,1000
4743,966,1001
4744,967,999
4745,968,998
4746,965,994
4747,965,996
4748,967,1000
4749,971,999
4750,969,1001
4751,969,997
4752,966,996
4753,963,997
4754,964,1003
4755,971,1005
4756,976,1007
4757,972,1003
4758,971,1005
4759,969,1003
4760,972,1009
4761,973,1010
4762,971,1011
4763,972,1008
4764,973,1008
4765,971,1007
4766,972,1011
4767,977,1010
4768,976,1008
4769,975,1003
4770,971,1000
4771,974,1003
4772,975,1004
4773,975,1007
4774,975,1003
4775,975,1001
4776,973,998
4777,975,1001
4778,977,1007
4779,979,1007
4780,978,1006
4781,976,999
4782,976,998
4783,975,999
4784,976,997
4785,978,999
4786,976,996
4787,977,992
4788,978,992
4789,973,996
4790,973,1000
4791,980,998
4792,979,996
4793,977,993
4794,975,994
4795,973,999
4796,971,1004
4797,975,1002
4798,975,1002
4799,975,1003
4800,974,1003
4801,976,1005
4802,975,1006
4803,973,1008
4804,971,1006
4805,974,1002
4806,974,1005
4807,973,1007
4808,975,1007
4809,976,1005
4810,975,1004
4811,975,1002
4812,973,1000
4813,971,1002
4814,976,1003
4815,978,1001
4816,978,1001
4817,975,998
4818,974,1000
4819,973,1001
4820,974,1002
4821,977,1000
4822,973,1002
4823,972,1001
4824,971,999
4825,969,1000
4826,971,997
4827,972,992
4828,974,997
4829,973,997
4830,970,999
4831,966,996
4832,971,997
4833,973,997
4834,974,994
4835,970,999
4836,970,999
4837,971,999
4838,975,1003
4839,976,1002
4840,974,1005
4841,971,1003
4842,969,1005
4843,968,1008
4844,971,1006
4845,974,1009
4846,975,1007
4847,975,1008
4848,971,1009
4849,970,1008
4850,973,1007
4851,975,1008
4852,974,1005
4853,972,1007
4854,968,1007
4855,967,1006
4856,969,1006
4857,971,1003
4858,970,1003
4859,971,1003
4860,967,1004
4861,971,1005
4862,976,1009
4863,975,1006
4864,972,1008
4865,969,1005
4866,969,1004
4867,968,1002
4868,971,1001
4869,973,1000
4870,973,1000
4871,976,998
4872,980,1000
4873,986,1003
4874,996,1004
4875,1004,1002
4876,1003,1000
4877,1000,998
4878,995,1000
4879,992,1001
4880,993,1004
4881,992,1002
4882,987,1003
4883,986,1000
4884,984,1002
4885,982,1006
4886,985,1005
4887,988,1006
4888,987,1006
4889,985,1007
4890,980,1008
4891,974,1009
4892,971,1010
4893,972,1009
4894,967,1009
4895,964,1010
4896,960,1009
4897,958,1007
4898,960,1007
4899,963,1004
4900,963,1004
4901,963,1004
4902,961,1004
4903,959,1005
4904,957,1006
4905,957,1006
4906,958,1006
4907,956,1006
4908,956,1004
4909,952,1007
4910,955,1006
4911,955,1003
4912,956,1006
4913,953,1002
4914,954,1001
4915,953,1000
4916,953,1000
4917,952,1002
4918,947,1003
4919,947,1003
4920,945,1004
4921,953,1003
4922,973,1006
4923,1009,1003
4924,1045,1006
4925,1091,1004
4926,1151,998
4927,1203,994
4928,1214,986
4929,1175,980
4930,1110,977
4931,1054,981
4932,1015,988
4933,992,1001
4934,987,1009
4935,987,1015
4936,979,1013
4937,976,1011
4938,973,1010
4939,963,1010
4940,960,1010
4941,952,1010
4942,944,1011
4943,940,1009
4944,937,1005
4945,936,1006
4946,935,1008
4947,935,1009
4948,933,1011
4949,927,1008
4950,923,1004
4951,924,1005
4952,930,1006
4953,931,1008
4954,932,1011
4955,928,1008
4956,928,1003
4957,929,1001
4958,931,1004
4959,932,1006
4960,929,1005
4961,926,1001
4962,923,999
4963,923,1002
4964,925,1005
4965,928,1005
4966,929,1006
4967,922,1003
4968,918,1003
4969,920,1007
4970,923,1010
4971,924,1014
4972,924,1012
4973,922,1010
4974,920,1008
4975,921,1012
4976,920,1015
4977,917,1016
4978,919,1012
4979,920,1009
4980,920,1007
4981,919,1011
4982,923,1014
4983,927,1013
4984,922,1009
4985,914,1006
4986,911,1005
4987,914,1009
4988,919,1012
4989,924,1008
4990,921,1007
4991,919,1007
4992,919,1009
4993,920,1011
4994,923,1012
4995,928,1008
4996,928,1006
4997,925,1003
4998,923,1003
4999,924,1005
5000,926,1006
