'sample #','V5','V2'
3548,939,1006
3549,941,1009
3550,943,1005
3551,941,1006
3552,939,1002
3553,937,1004
3554,938,1005
3555,938,1006
3556,939,1006
3557,936,1005
3558,937,1002
3559,934,1004
3560,937,1005
3561,937,1006
3562,935,1005
3563,935,1002
3564,934,997
3565,932,1001
3566,932,1001
3567,932,1002
3568,930,1001
3569,927,1000
3570,925,995
3571,924,997
3572,926,1000
3573,926,998
3574,926,1000
3575,923,996
3576,921,996
3577,920,993
3578,922,996
3579,922,998
3580,921,995
3581,920,993
3582,916,994
3583,917,992
3584,914,993
3585,917,995
3586,916,994
3587,914,990
3588,913,990
3589,912,988
3590,911,992
3591,912,993
3592,910,992
3593,910,988
3594,907,987
3595,907,987
3596,907,988
3597,906,989
3598,907,987
3599,905,986
3600,904,986
3601,902,985
3602,904,987
3603,905,990
3604,905,989
3605,903,988
3606,903,986
3607,902,987
3608,905,987
3609,907,991
3610,909,992
3611,906,990
3612,906,990
3613,905,989
3614,908,993
3615,910,996
3616,911,994
3617,912,992
3618,912,992
3619,914,993
3620,916,995
3621,920,997
3622,923,998
3623,923,998
3624,923,998
3625,925,999
3626,930,1002
3627,935,1005
3628,937,1007
3629,938,1004
3630,940,1008
3631,940,1009
3632,946,1011
3633,952,1013
3634,953,1014
3635,956,1016
3636,955,1015
3637,956,1016
3638,964,1020
3639,967,1021
3640,968,1021
3641,969,1021
3642,967,1020
3643,969,1021
3644,969,1023
3645,973,1026
3646,971,1026
3647,972,1024
3648,972,1022
3649,974,1023
3650,975,1025
3651,975,1026
3652,978,1027
3653,977,1023
3654,975,1023
3655,975,1025
3656,975,1023
3657,976,1027
3658,979,1024
3659,977,1022
3660,977,1021
3661,976,1024
3662,977,1024
3663,978,1024
3664,979,1023
3665,976,1020
3666,974,1018
3667,975,1020
3668,976,1023
3669,979,1022
3670,976,1022
3671,977,1020
3672,971,1018
3673,971,1018
3674,973,1021
3675,975,1023
3676,973,1022
3677,971,1019
3678,972,1017
3679,970,1018
3680,973,1016
3681,975,1020
3682,973,1019
3683,971,1018
3684,972,1014
3685,969,1018
3686,971,1021
3687,973,1019
3688,972,1021
3689,970,1017
3690,969,1018
3691,970,1015
3692,971,1017
3693,976,1021
3694,974,1022
3695,973,1020
3696,973,1016
3697,971,1016
3698,974,1020
3699,975,1022
3700,975,1021
3701,973,1020
3702,971,1016
3703,971,1020
3704,977,1021
3705,979,1021
3706,977,1022
3707,976,1021
3708,976,1020
3709,975,1020
3710,975,1021
3711,980,1023
3712,981,1022
3713,979,1020
3714,977,1017
3715,973,1020
3716,979,1020
3717,979,1023
3718,979,1022
3719,980,1020
3720,979,1018
3721,977,1018
3722,978,1021
3723,980,1020
3724,981,1021
3725,979,1019
3726,976,1019
3727,977,1020
3728,977,1022
3729,979,1022
3730,981,1024
3731,979,1022
3732,978,1020
3733,977,1021
3734,978,1023
3735,979,1026
3736,981,1023
3737,977,1024
3738,977,1021
3739,976,1023
3740,975,1027
3741,978,1028
3742,980,1028
3743,977,1027
3744,978,1022
3745,976,1026
3746,978,1030
3747,978,1027
3748,978,1028
3749,974,1025
3750,978,1024
3751,977,1021
3752,979,1021
3753,981,1024
3754,984,1023
3755,983,1019
3756,982,1016
3757,981,1018
3758,984,1020
3759,988,1022
3760,988,1020
3761,986,1018
3762,985,1017
3763,984,1017
3764,990,1019
3765,993,1021
3766,995,1023
3767,994,1018
3768,995,1018
3769,997,1021
3770,996,1026
3771,998,1022
3772,996,1023
3773,991,1022
3774,987,1019
3775,985,1017
3776,986,1018
3777,988,1021
3778,987,1021
3779,984,1019
3780,981,1015
3781,983,1016
3782,984,1018
3783,985,1018
3784,985,1018
3785,984,1018
3786,983,1015
3787,982,1018
3788,986,1018
3789,993,1021
3790,995,1021
3791,1004,1022
3792,1017,1021
3793,1058,1027
3794,1149,1044
3795,1223,1105
3796,1192,1163
3797,1101,1149
3798,1044,1092
3799,1036,1060
3800,1044,1055
3801,1049,1058
3802,1042,1052
3803,1034,1048
3804,1031,1039
3805,1029,1041
3806,1032,1040
3807,1037,1037
3808,1037,1034
3809,1034,1030
3810,1032,1022
3811,1030,1016
3812,1030,1016
3813,1032,1014
3814,1031,1014
3815,1030,1010
3816,1023,1005
3817,1019,1006
3818,1013,1008
3819,1007,1007
3820,1000,1003
3821,988,1001
3822,984,995
3823,977,998
3824,969,997
3825,967,998
3826,966,994
3827,962,994
3828,958,991
3829,952,994
3830,941,993
3831,935,995
3832,934,991
3833,938,991
3834,946,989
3835,957,991
3836,970,995
3837,980,997
3838,991,1000
3839,992,991
3840,985,980
3841,973,967
3842,964,955
3843,957,950
3844,944,945
3845,936,938
3846,928,938
3847,921,941
3848,920,947
3849,925,957
3850,932,969
3851,940,978
3852,945,985
3853,949,994
3854,954,1004
3855,956,1010
3856,960,1011
3857,962,1013
3858,961,1013
3859,963,1015
3860,964,1020
3861,966,1023
3862,971,1019
3863,973,1017
3864,972,1016
3865,972,1019
3866,976,1020
3867,976,1020
3868,978,1019
3869,975,1018
3870,977,1018
3871,977,1017
3872,979,1020
3873,980,1022
3874,980,1021
3875,980,1019
3876,980,1017
3877,978,1017
3878,981,1021
3879,982,1021
3880,981,1020
3881,982,1020
3882,980,1016
3883,979,1017
3884,981,1021
3885,981,1021
3886,985,1022
3887,985,1020
3888,983,1017
3889,982,1019
3890,983,1020
3891,985,1022
3892,985,1021
3893,986,1020
3894,983,1018
3895,984,1019
3896,988,1021
3897,989,1021
3898,990,1023
3899,988,1021
3900,988,1020
3901,985,1022
3902,991,1023
3903,992,1025
3904,993,1024
3905,992,1021
3906,992,1020
3907,993,1023
3908,993,1025
3909,996,1027
3910,998,1026
3911,996,1025
3912,995,1024
3913,995,1025
3914,997,1030
3915,1000,1030
3916,1002,1029
3917,1002,1027
3918,999,1028
3919,999,1028
3920,1002,1028
3921,1005,1034
3922,1008,1034
3923,1006,1034
3924,1005,1031
3925,1005,1032
3926,1007,1035
3927,1010,1036
3928,1010,1036
3929,1009,1036
3930,1011,1035
3931,1011,1038
3932,1014,1037
3933,1016,1040
3934,1017,1039
3935,1015,1039
3936,1013,1038
3937,1013,1038
3938,1016,1043
3939,1018,1043
3940,1018,1041
3941,1016,1039
3942,1018,1038
3943,1015,1041
3944,1016,1042
3945,1018,1043
3946,1018,1042
3947,1019,1041
3948,1017,1040
3949,1015,1041
3950,1016,1041
3951,1018,1042
3952,1017,1041
3953,1014,1039
3954,1013,1040
3955,1011,1040
3956,1012,1041
3957,1012,1041
3958,1010,1040
3959,1008,1037
3960,1005,1037
3961,1003,1037
3962,1003,1037
3963,1005,1038
3964,1002,1039
3965,1002,1036
3966,1000,1031
3967,999,1035
3968,999,1036
3969,1000,1035
3970,998,1035
3971,997,1033
3972,994,1029
3973,992,1032
3974,993,1033
3975,996,1033
3976,993,1033
3977,994,1030
3978,993,1030
3979,990,1030
3980,991,1033
3981,994,1031
3982,991,1033
3983,990,1030
3984,988,1026
3985,987,1027
3986,989,1030
3987,990,1034
3988,990,1031
3989,989,1028
3990,985,1025
3991,986,1028
3992,989,1030
3993,992,1029
3994,990,1029
3995,989,1027
3996,987,1027
3997,987,1024
3998,989,1028
3999,990,1030
4000,990,1030
4001,988,1027
4002,987,1023
4003,984,1027
4004,987,1029
4005,988,1028
4006,988,1029
4007,987,1026
4008,988,1023
4009,984,1023
4010,984,1027
4011,987,1028
4012,989,1026
4013,987,1025
4014,987,1024
4015,984,1024
4016,986,1026
4017,987,1026
4018,987,1028
4019,983,1025
4020,982,1024
4021,980,1024
4022,984,1024
4023,985,1025
4024,986,1025
4025,984,1023
4026,982,1022
4027,982,1023
4028,983,1026
4029,985,1024
4030,983,1023
4031,983,1022
4032,982,1023
4033,982,1024
4034,983,1026
4035,985,1025
4036,984,1026
4037,980,1024
4038,978,1023
4039,979,1023
4040,981,1026
4041,984,1027
4042,982,1026
4043,980,1019
4044,981,1019
4045,978,1021
4046,979,1024
4047,980,1024
4048,982,1023
4049,981,1021
4050,979,1019
4051,977,1020
4052,982,1022
4053,980,1022
4054,979,1020
4055,978,1021
4056,976,1018
4057,976,1019
4058,977,1022
4059,978,1021
4060,978,1020
4061,979,1017
4062,977,1015
4063,974,1019
4064,976,1018
4065,976,1020
4066,979,1018
4067,977,1016
4068,976,1015
4069,976,1015
4070,978,1018
4071,977,1019
4072,979,1020
4073,975,1017
4074,974,1015
4075,973,1018
4076,974,1020
4077,974,1021
4078,977,1021
4079,973,1020
4080,974,1018
4081,973,1017
4082,977,1021
4083,972,1026
4084,974,1023
4085,972,1023
4086,973,1022
4087,971,1022
4088,974,1024
4089,976,1025
4090,978,1026
4091,974,1022
4092,976,1022
4093,980,1023
4094,983,1025
4095,988,1024
4096,998,1028
4097,1015,1027
4098,1054,1029
4099,1138,1046
4100,1211,1100
4101,1188,1166
4102,1107,1166
4103,1048,1112
4104,1031,1071
4105,1037,1057
4106,1041,1059
4107,1039,1055
4108,1034,1050
4109,1029,1045
4110,1028,1041
4111,1028,1039
4112,1034,1038
4113,1034,1037
4114,1038,1034
4115,1037,1026
4116,1034,1019
4117,1031,1017
4118,1031,1017
4119,1031,1015
4120,1028,1012
4121,1024,1007
4122,1017,1001
4123,1009,1002
4124,1003,999
4125,997,994
4126,991,993
4127,980,987
4128,971,982
4129,963,979
4130,954,978
4131,941,976
4132,926,975
4133,912,970
4134,902,966
4135,890,965
4136,882,966
4137,871,963
4138,859,959
4139,851,948
4140,844,939
4141,840,930
4142,839,922
4143,837,915
4144,838,908
4145,837,904
4146,835,896
4147,837,890
4148,838,887
4149,845,880
4150,847,875
4151,849,869
4152,855,860
4153,862,856
4154,874,851
4155,887,853
4156,897,853
4157,903,860
4158,912,864
4159,919,871
4160,928,883
4161,939,892
4162,946,903
4163,950,911
4164,952,920
4165,956,931
4166,959,944
4167,964,952
4168,965,958
4169,963,961
4170,965,967
4171,967,972
4172,972,979
4173,975,986
4174,978,988
4175,976,988
4176,973,989
4177,973,995
4178,975,1000
4179,976,1006
4180,977,1007
4181,976,1011
4182,975,1015
4183,978,1020
4184,983,1023
4185,990,1030
4186,991,1031
4187,992,1031
4188,993,1031
4189,993,1033
4190,998,1037
4191,1001,1037
4192,1002,1039
4193,1002,1034
4194,1002,1036
4195,1000,1035
4196,1003,1037
4197,1005,1040
4198,1007,1040
4199,1006,1042
4200,1007,1041
4201,1009,1044
4202,1011,1044
4203,1014,1046
4204,1015,1044
4205,1017,1043
4206,1014,1043
4207,1015,1044
4208,1018,1049
4209,1020,1048
4210,1022,1049
4211,1021,1049
4212,1018,1048
4213,1019,1049
4214,1021,1052
4215,1026,1053
4216,1027,1055
4217,1026,1053
4218,1026,1052
4219,1026,1053
4220,1028,1058
4221,1031,1059
4222,1032,1059
4223,1033,1059
4224,1031,1059
4225,1027,1060
4226,1030,1064
4227,1035,1067
4228,1037,1067
4229,1035,1065
4230,1032,1065
4231,1035,1071
4232,1035,1072
4233,1039,1071
4234,1038,1073
4235,1037,1070
4236,1036,1070
4237,1034,1071
4238,1036,1075
4239,1041,1076
4240,1041,1076
4241,1038,1076
4242,1036,1073
4243,1036,1074
4244,1040,1079
4245,1042,1080
4246,1041,1079
4247,1040,1074
4248,1038,1073
4249,1037,1076
4250,1037,1078
4251,1038,1077
4252,1037,1076
4253,1034,1073
4254,1033,1070
4255,1031,1070
4256,1029,1072
4257,1031,1069
4258,1029,1070
4259,1025,1066
4260,1023,1064
4261,1021,1061
4262,1021,1066
4263,1019,1064
4264,1019,1061
4265,1016,1059
4266,1013,1056
4267,1011,1055
4268,1010,1056
4269,1011,1055
4270,1007,1051
4271,1006,1050
4272,1002,1045
4273,1000,1045
4274,1001,1044
4275,1000,1046
4276,999,1044
4277,997,1039
4278,995,1037
4279,993,1035
4280,993,1035
4281,996,1036
4282,995,1035
4283,992,1032
4284,993,1028
4285,990,1031
4286,991,1031
4287,992,1030
4288,992,1028
4289,988,1025
4290,987,1021
4291,985,1024
4292,988,1024
4293,989,1025
4294,988,1023
4295,989,1023
4296,986,1021
4297,986,1021
4298,985,1023
4299,988,1023
4300,984,1023
4301,985,1020
4302,986,1020
4303,983,1021
4304,986,1023
4305,990,1023
4306,989,1019
4307,988,1019
4308,985,1018
4309,984,1020
4310,985,1021
4311,988,1022
4312,988,1019
4313,987,1018
4314,985,1017
4315,983,1019
4316,987,1020
4317,987,1022
4318,985,1020
4319,987,1018
4320,985,1016
4321,986,1019
4322,986,1021
4323,988,1020
4324,988,1021
4325,983,1017
4326,985,1016
4327,984,1018
4328,987,1022
4329,987,1022
4330,986,1019
4331,983,1019
4332,981,1017
4333,983,1015
4334,986,1019
4335,989,1021
4336,988,1021
4337,985,1016
4338,986,1014
4339,983,1017
4340,983,1020
4341,985,1021
4342,983,1020
4343,984,1016
4344,981,1014
4345,981,1016
4346,984,1018
4347,983,1018
4348,982,1019
4349,981,1014
4350,980,1013
4351,978,1016
4352,978,1016
4353,980,1017
4354,982,1015
4355,982,1014
4356,979,1012
4357,978,1013
4358,979,1015
4359,979,1015
4360,980,1013
4361,978,1011
4362,975,1009
4363,976,1011
4364,976,1013
4365,979,1014
4366,979,1012
4367,977,1011
4368,978,1008
4369,976,1009
4370,979,1011
4371,978,1012
4372,981,1009
4373,979,1008
4374,976,1008
4375,975,1008
4376,978,1010
4377,978,1014
4378,979,1013
4379,978,1011
4380,976,1008
4381,974,1009
4382,976,1011
4383,976,1010
4384,978,1009
4385,979,1007
4386,976,1008
4387,977,1009
4388,978,1012
4389,980,1010
4390,983,1010
4391,984,1010
4392,982,1006
4393,981,1007
4394,980,1011
4395,986,1010
4396,986,1012
4397,984,1009
4398,984,1008
4399,985,1010
4400,992,1012
4401,1000,1016
4402,1016,1018
4403,1052,1023
4404,1132,1043
4405,1206,1105
4406,1188,1169
4407,1111,1164
4408,1053,1108
4409,1038,1067
4410,1042,1055
4411,1041,1053
4412,1037,1050
4413,1033,1043
4414,1032,1039
4415,1030,1035
4416,1025,1033
4417,1025,1030
4418,1024,1028
4419,1023,1025
4420,1021,1019
4421,1016,1012
4422,1015,1005
4423,1013,1002
4424,1012,999
4425,1009,1000
4426,1005,997
4427,998,992
4428,987,987
4429,979,986
4430,972,984
4431,967,982
4432,958,978
4433,948,973
4434,932,969
4435,913,965
4436,903,963
4437,892,959
4438,882,960
4439,871,955
4440,861,949
4441,849,947
4442,843,940
4443,839,931
4444,837,920
4445,833,907
4446,833,901
4447,829,897
4448,831,892
4449,835,890
4450,836,880
4451,839,871
4452,841,865
4453,847,861
4454,857,856
4455,868,849
4456,876,845
4457,885,841
4458,899,837
4459,906,845
4460,912,853
4461,926,861
4462,934,870
4463,942,876
4464,946,885
4465,953,899
4466,958,913
4467,964,923
4468,965,933
4469,969,943
4470,967,948
4471,966,956
4472,966,963
4473,976,971
4474,980,975
4475,980,975
4476,977,974
4477,977,982
4478,978,989
4479,981,993
4480,982,996
4481,980,996
4482,978,997
4483,978,1004
4484,984,1011
4485,993,1015
4486,992,1020
4487,995,1022
4488,994,1022
4489,998,1028
4490,1001,1031
4491,1005,1032
4492,1009,1030
4493,1010,1028
4494,1010,1029
4495,1008,1030
4496,1007,1033
4497,1011,1036
4498,1010,1034
4499,1010,1034
4500,1008,1035
4501,1010,1034
4502,1013,1037
4503,1014,1038
4504,1016,1040
4505,1016,1039
4506,1015,1036
4507,1016,1040
4508,1019,1045
4509,1021,1043
4510,1023,1045
4511,1018,1043
4512,1017,1042
4513,1016,1045
4514,1017,1048
4515,1021,1047
4516,1019,1048
4517,1019,1047
4518,1021,1049
4519,1020,1051
4520,1025,1052
4521,1028,1054
4522,1027,1055
4523,1024,1054
4524,1022,1053
4525,1020,1056
4526,1023,1059
4527,1027,1059
4528,1028,1058
4529,1026,1060
4530,1025,1060
4531,1024,1062
4532,1029,1064
4533,1030,1063
4534,1030,1065
4535,1030,1067
4536,1027,1066
4537,1029,1068
4538,1031,1071
4539,1033,1071
4540,1033,1073
4541,1035,1073
4542,1031,1073
4543,1028,1074
4544,1031,1075
4545,1034,1077
4546,1033,1078
4547,1031,1074
4548,1029,1073
4549,1031,1075
4550,1034,1076
4551,1035,1076
4552,1037,1076
4553,1035,1072
4554,1033,1072
4555,1029,1070
4556,1029,1071
4557,1029,1073
4558,1028,1071
4559,1024,1066
4560,1025,1063
4561,1021,1066
4562,1022,1065
4563,1023,1064
4564,1017,1060
4565,1015,1059
4566,1013,1054
4567,1008,1054
4568,1010,1054
4569,1012,1053
4570,1013,1052
4571,1009,1047
4572,1005,1043
4573,1004,1042
4574,1003,1043
4575,1005,1042
4576,1005,1040
4577,999,1035
4578,995,1033
4579,993,1032
4580,995,1032
4581,1000,1033
4582,997,1032
4583,995,1027
4584,992,1027
4585,990,1026
4586,992,1030
4587,993,1028
4588,992,1025
4589,991,1023
4590,987,1022
4591,985,1021
4592,988,1022
4593,990,1021
4594,989,1022
4595,988,1020
4596,986,1017
4597,985,1020
4598,986,1018
4599,987,1021
4600,987,1018
4601,985,1017
4602,983,1016
4603,986,1018
4604,988,1017
4605,988,1018
4606,989,1020
4607,987,1015
4608,986,1017
4609,985,1019
4610,986,1020
4611,986,1018
4612,984,1016
4613,983,1014
4614,980,1014
4615,980,1016
4616,981,1019
4617,984,1017
4618,984,1015
4619,985,1015
4620,984,1014
4621,982,1015
4622,985,1016
4623,985,1019
4624,986,1017
4625,983,1015
4626,979,1012
4627,981,1013
4628,981,1016
4629,982,1017
4630,982,1016
4631,981,1014
4632,978,1011
4633,979,1014
4634,979,1013
4635,978,1016
4636,979,1014
4637,975,1012
4638,973,1008
4639,973,1009
4640,976,1014
4641,980,1011
4642,979,1012
4643,980,1011
4644,978,1008
4645,978,1009
4646,978,1010
4647,978,1009
4648,975,1009
4649,970,1006
4650,969,1005
4651,969,1008
4652,973,1008
4653,976,1008
4654,976,1007
4655,978,1005
4656,974,1003
4657,974,1006
4658,972,1008
4659,976,1007
4660,975,1004
4661,975,1004
4662,975,1000
4663,970,1002
4664,971,1004
4665,972,1005
4666,972,1006
4667,971,1003
4668,974,1001
4669,972,1002
4670,976,1004
4671,976,1004
4672,975,1004
4673,974,1002
4674,971,1003
4675,969,1001
4676,972,1002
4677,976,1006
4678,974,1002
4679,972,1001
4680,970,1001
4681,967,1003
4682,970,1005
4683,974,1004
4684,975,1005
4685,977,1001
4686,975,1001
4687,976,1002
4688,976,1005
4689,977,1005
4690,977,1004
4691,976,1002
4692,974,1001
4693,976,1002
4694,978,1004
4695,981,1006
4696,984,1007
4697,988,1005
4698,998,1006
4699,1023,1011
4700,1080,1024
4701,1172,1057
4702,1222,1127
4703,1167,1169
4704,1078,1129
4705,1030,1070
4706,1026,1045
4707,1039,1044
4708,1037,1042
4709,1031,1033
4710,1023,1029
4711,1021,1028
4712,1024,1027
4713,1026,1025
4714,1027,1019
4715,1025,1014
4716,1023,1003
4717,1021,998
4718,1022,995
4719,1025,996
4720,1023,991
4721,1021,985
4722,1012,982
4723,1006,982
4724,999,980
4725,994,976
4726,988,970
4727,975,963
4728,960,958
4729,938,958
4730,920,958
4731,909,958
4732,898,955
4733,887,952
4734,873,949
4735,860,945
4736,850,941
4737,847,935
4738,840,927
4739,837,916
4740,830,908
4741,829,907
4742,829,904
4743,829,899
4744,831,893
4745,828,884
4746,829,878
4747,832,876
4748,839,871
4749,847,866
4750,855,859
4751,866,853
4752,875,854
4753,882,861
4754,891,871
4755,904,877
4756,912,883
4757,922,893
4758,930,902
4759,936,916
4760,941,931
4761,950,943
4762,954,954
4763,955,960
4764,956,964
4765,956,974
4766,961,981
4767,964,986
4768,966,988
4769,965,990
4770,963,992
4771,963,996
4772,965,1003
4773,968,1004
4774,971,1007
4775,971,1009
4776,972,1014
4777,977,1020
4778,983,1023
4779,989,1029
4780,989,1029
4781,991,1029
4782,992,1032
4783,994,1033
4784,998,1034
4785,998,1033
4786,1003,1035
4787,1002,1035
4788,1005,1035
4789,1005,1037
4790,1009,1036
4791,1013,1037
4792,1018,1040
4793,1018,1038
4794,1020,1038
4795,1020,1041
4796,1023,1047
4797,1024,1047
4798,1023,1045
4799,1020,1043
4800,1018,1044
4801,1016,1042
4802,1018,1046
4803,1020,1046
4804,1019,1045
4805,1016,1045
4806,1016,1045
4807,1016,1045
4808,1013,1048
4809,1017,1049
4810,1020,1049
4811,1019,1047
4812,1017,1045
4813,1017,1049
4814,1020,1051
4815,1023,1050
4816,1021,1054
4817,1022,1052
4818,1021,1051
4819,1020,1053
4820,1023,1058
4821,1027,1059
4822,1027,1058
4823,1027,1059
4824,1029,1057
4825,1026,1060
4826,1029,1063
4827,1033,1064
4828,1030,1065
4829,1032,1066
4830,1032,1064
4831,1032,1068
4832,1035,1069
4833,1037,1072
4834,1037,1072
4835,1038,1071
4836,1038,1069
4837,1039,1071
4838,1042,1074
4839,1044,1073
4840,1042,1074
4841,1043,1074
4842,1042,1072
4843,1040,1073
4844,1044,1076
4845,1045,1075
4846,1045,1075
4847,1043,1073
4848,1043,1071
4849,1042,1073
4850,1042,1073
4851,1044,1072
4852,1043,1070
4853,1041,1068
4854,1038,1067
4855,1037,1069
4856,1037,1069
4857,1039,1068
4858,1037,1066
4859,1035,1062
4860,1030,1059
4861,1029,1061
4862,1030,1059
4863,1032,1058
4864,1028,1056
4865,1025,1054
4866,1021,1050
4867,1020,1052
4868,1022,1051
4869,1023,1050
4870,1021,1049
4871,1017,1047
4872,1014,1042
4873,1013,1042
4874,1016,1042
4875,1017,1041
4876,1017,1039
4877,1012,1036
4878,1010,1034
4879,1010,1035
4880,1010,1036
4881,1013,1033
4882,1011,1031
4883,1009,1028
4884,1008,1028
4885,1006,1028
4886,1008,1030
4887,1009,1029
4888,1008,1027
4889,1007,1026
4890,1004,1022
4891,1003,1024
4892,1003,1024
4893,1008,1024
4894,1007,1024
4895,1005,1021
4896,1005,1020
4897,1003,1021
4898,1006,1024
4899,1004,1022
4900,1002,1023
4901,1004,1022
4902,1002,1018
4903,1002,1019
4904,1004,1021
4905,1006,1022
4906,1004,1021
4907,1002,1017
4908,1000,1016
4909,1000,1017
4910,1003,1020
4911,1004,1021
4912,1002,1022
4913,1002,1018
4914,1001,1018
4915,998,1018
4916,998,1021
4917,1000,1021
4918,1001,1021
4919,1000,1018
4920,999,1019
4921,1000,1018
4922,1000,1021
4923,1001,1022
4924,1000,1022
4925,998,1021
4926,998,1017
4927,995,1019
4928,996,1021
4929,999,1022
4930,997,1018
4931,995,1017
4932,993,1016
4933,994,1018
4934,996,1019
4935,994,1019
4936,992,1018
4937,993,1015
4938,991,1017
4939,990,1018
4940,991,1016
4941,995,1019
4942,992,1017
4943,990,1015
4944,991,1013
4945,989,1015
4946,989,1018
4947,992,1017
4948,989,1017
4949,989,1012
4950,986,1011
4951,984,1011
4952,988,1013
4953,990,1013
4954,989,1014
4955,988,1011
4956,985,1008
4957,986,1012
4958,986,1013
4959,988,1012
4960,987,1012
4961,986,1010
4962,984,1009
4963,985,1008
4964,987,1012
4965,988,1014
4966,987,1011
4967,987,1010
4968,983,1010
4969,984,1011
4970,987,1011
4971,989,1013
4972,988,1011
4973,988,1008
4974,985,1008
4975,983,1010
4976,987,1010
4977,987,1011
4978,987,1009
4979,986,1008
4980,986,1007
4981,985,1010
4982,989,1011
4983,990,1012
4984,989,1011
4985,989,1010
4986,989,1007
4987,989,1011
4988,996,1013
4989,1000,1016
4990,1006,1017
4991,1018,1021
4992,1055,1033
4993,1145,1083
4994,1206,1156
4995,1162,1167
4996,1079,1113
4997,1039,1062
4998,1039,1045
4999,1048,1045
5000,1048,1048
